content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
"Ambiente acolhedor, sempre disponível e com o melhor custo benefício da região. 
O lanche sai super rápido, e se você ainda estiver inspirado pode criar o seu próprio lanche (a imaginação é o limite), a maionese é free e é melhor que a de muito restaurante caro por ai, o Djalma é sempre simpático e agora está até aceitando cartão.
Se você é estudante da região, é pelo menos um rito de passagem a ser feito.",0,1,0,5,False,True
"A experiência de receber um lanche rápido e saboroso por um valor aceitável foi bem satisfatório! Desde o trajeto feito a pé da UTFPR (observei uma pequena resistência de todos a não atravessar na faixa de pedestres) e alguns pedintes no caminho foi uma preocupação para não ficar sem o celular ou a carteira... O ambiente é apertadinho para grandes grupos, acolheu perfeitamente 15 pessoas no interior, mas existe o espaço da galeria que deu perfeitamente para comer em frente ao Djalma Lanches, por estar um pouco quente no interior foi onde me acomodei. Lugar que se vc quiser um perfume especial aroma gordurinha nos cabelos é perfeito! O proprietário foi atencioso, o nosso grupo era um pouco grande... 17 pessoas, mas mesmo assim fui atendida em menos de 3 minutos! Lanche delicioso, comi um x-salada + a famosa Laranjinha Água da Serra!! Após todos satisfeitos voltamos para a nossa sala de aula, foi uma experiência única. Gostei muito!!!!",20,1,2,5,True,True
Pizza deliciosa com massa fininha! Uma boa opção para quem está com fome na noite e não quer gastar. O lugar também sempre tem ótimos chopes e promoções.,66,24,45,4,True,True
"O lugar que chega mais próximos das incríveis festas nas ruas de São Paulo. 
Minha salvação quando bate a fome na madrugada e o dogão tá fechado.",59,29,27,4,True,True
"O pizza é um ótimo local para beber com amigos e comer uma pizza de aperitivo, entre as duas pizza's, para sociabilizar a melhor é sem dúvidas a da vicente machado, mas se você quer a melhor pizza, é a da trajano na minha opinião.",0,12,1,4,False,True
"excelente pizza + chopp witt
Rápido, prático, bom e divertido. Prestigia comida na rua com estilo.",0,2,0,5,False,True
Um bom lugar pra vir depois do trabalho com amigos. Você fica na rua curtindo um chope e vendo o movimento.  A pizza é vendida em fatia e é super boa. Recomendo a de cogumelos e a de calabresa.,86,6,6,5,True,True
"Massa fininha e crocante, uma delícia! Todo tempo sai pizza fresca e quentinha. Preço ótimo e justo. Além das pizzas tem bastante opção de chopp.",6,15,8,5,True,True
"Descobri o Pizza quando 3 amigos me chamaram pra tomar um chopp.

Ja de cara adorei o lugar.
Pequenininho, porém organizado.

Varios tipos e preços de chopp sempre gelados.
Pizza deliciosa!!!

No almoço, servem uma saladinha com bruschetta sensacional. Sem contar a água saborizada que acompanha. É muito bom!

A noite, principalmente aos finais de semana, o pessoal fica todo na calçada, aproveitando o tempo bom, as amizades, o chopp e a harmonia que é incrível, até porque, por haver outros bares ao lado, a galera toda se mistura.. 

Não deixe de visitar.",44,46,79,5,True,True
"Adoro o Pizza! Preço acessível, variedade de chopps e a pizza sempre deliciosa! O formato do local, aberto para rua, dá um ar despojado.",44,31,13,5,True,True
"Adoro este formato do Pizza, tipo bar na rua, com preço mega acessível, chope gelado, gente jovem no balcão, música descoladinha. Meus amigos e eu adoramos marcar nossos encontros lá, porque sempre vai ter lugar pra ficar, nem que seja de pé. Eu e meu marido volta e meia fazemos um happy hour ali antes de ir pra casa nos dias de semana.
A minha pizza preferida é a Margherita.",31,18,9,5,True,True
"Lugar super descolado, sempre bombando ! A pizza é uma delicia, super fininha cortada com a tesoura.
Custo benefício excelente, sobra dim dim para tomar algumas cervejas artesanais .",33,59,250,5,True,True
"pra chegar com fome e sair matando um pedaço generoso de pizza, cortado na tesoura e feito na hora...bom demaisss",9,11,2,5,True,True
É bom quando se quer matar a fome sem ter que enfrentar uma fila de RU.,0,2,0,3,True,True
"Fica quase em frente ao CEFET, ambiente retrô e atendimento rápido. Os lanches são bons e o local possui um diferencial frente a vários concorrentes, aceitam vários cartões.",0,1,0,4,True,True
"Como um adorador de lanches de rua, o tamanho do lanche deixa um pouco a desejar, porém os molhos como mostarda são de ótima qualidade, assim compensa pelo sabor em geral do que pelo tamanho.",0,1,0,4,True,True
"A minha avaliação sobre o famoso x-montanha é que e um lanche de alta qualidade, muito saboroso;Servido de forma completamente diferente e ousada, recomendo a todos.
Estou dando 4 estrelas devido a demora no atendimento e climatização do local.",0,1,0,4,True,True
"Um lugar ótimo para comer antes de ir para a faculdade, com um senhor e uma senhora super atenciosos que sabem lidar até mesmo quando o movimento do local está chei",0,1,0,4,True,True
"Atendimento rápido e preço acessível, experimentei o bolinho de carne que estava muito bom!
Na próxima vou experimentar o famoso X-Montanha.

Lugar bem simples mas se a sua necessidade é matar a fome por um bom preço esse é o lugar!",0,1,0,4,False,True
"A minha experiência foi parte de uma aula de campo que tivemos no curso de Tecnologia em Sistemas de Telecomunicações aqui da UTFPR, eu nunca tinha ido e pelo comentários antes da aula eu criei uma imagem totalmente diferente da qual encontrei.
O atendimento foi bem rápido para o número de pessoas a qual estávamos, eu pedi um pastel de carne e uma laranjinha o pastel estava bem saboroso e é um pastel bem diferente de um pastel tradicional. 
Os preços são bem acessíveis e valem super a pena, voltarei com certeza e recomendo provarem pois é uma experiência única e bem característica para os estudantes da UTFPR.",0,2,0,5,False,True
"Conhecido como X-Montanha por alguns e Alvaro por outros, a Lanchonete Montesquieu se tornou uma referencia ha muito tempo dentre os alunos, professores e funcionarios da UTFPR.
Com uma selecao de produtos um pouco fora dos tradicionais ""xis"", conta com lanches como  x-montanha, x-bolinho e x-monstrinho.
Alem da variedade diferenciada na sua linha de produtos, se destaca tambem por oferecer produtos de qualidade como o ketchup e a mostarda.
So nao esqueca de completar seu pedido com a tradicional laranjinha. =)",22,2,0,5,False,True
"Se tivesse zero estrelas seria o ideal. A pior experiência gastronômica que já tive, não tem muito o que dizer, péssimo, comida péssima, atendimento péssimo, run forest, run!",14,5,0,1,True,True
"Caramba, 5,80 uma garrafinha de refrigerante é um assalto à mão armada, fora o 10%. Questionei a moça porqueira tão caro ela não soube responder. A costela custa 48 reais o quilo, a mais cara da cidade. Pelo ambiente simples não vale a pena. Tinha que ser bem mais em conta.",0,1,0,2,False,True
"Ótima localização, ambiente simples, costela excelente, serve como acompanhamento polentinha e mandioca frita, saladas, pão, etc. A opção de cobrar a costela por quilo e acompanhamentos à vontade é bem diferenciada e agrada. O restaurante tá sempre, sempre cheio, e mesmo assim o atendimento é rápido e eficiente. Vale a pena! O único ponto negativo é o tamanho do estacionamento, que é pequeno para o fluxo de pessoas que frequentam o local.",0,1,0,4,False,True
"Além de nao ser muito justo o custo e benefício, achei o atendimento ruim e o sabor também.Escolhi um Wrap com ingredientes para se comer frio e nem ao menos me perguntaram se eu queria ele quente ou frio, quando vi já estava na minha frente um Wrap tao quente que a salada tinha derretido, decepçao demais!",0,12,1,2,False,True
"Lugar muito bonito e com muitos sabores de sorvete. Sorvete é minha sobremesa preferida, então adoro ir até lá! O sabor de morango é muito gostoso, tem mesmo o gostinho da fruta!

Servem outras comidas além de sorvete, mas nunca provei!",3,1,2,5,True,True
"Pastel muito bom! O diferencial? A massa!
O lugar é simples, com mesas compartilharas e balcão pra comer por ali mesmo. 
Mas não recomendo comer ali se você ainda for voltar ao trabalho, pq você certamente vai sair com muito cheiro de fritura! 

Ao contrário dos muitos comentários anteriores, eles já aceitam cartão (paguei semana passada no débito)!",29,21,0,4,True,True
"Vou a pastelaria Brasileira, desde criança, quando ainda era um pequeno corredor lotado. O mais legal desse lugar é que mesmo com o passar dos anos, continua com a mesma qualidade. Simplesmente o melhor pastel, bolinho de carne e molho de pimenta de toda a cidade. Além disso, um preço muito justo. Excelente opção para quando estiver no centro e com vontade de um lanche.",19,6,2,5,True,True
"Lugar simples, mas tem a melhor esfiha de frango e a maionese perfeita! Faz uma porção de bolinha de queijo q tbm é muito amor!",11,7,0,5,True,True
"A Casa dos Arcos é uma tipica cantina italiana,com visual rustico, barris de vinho expostos e toalhinha xadrez vermelha e verde. Frequento o restaurante desde pequena e acredito que o cardápio mudou pouco desce aquela época. Eu prefiro o sistema a la carte, porque aí pedimos Carne na chapa e uma lasanha. Mas o buffet é bem caprichado também, sempre cheio de opções e comidas mais refinadas. A noite sempre é uma boa pedida, com pizza e calzone feitos no forno a lenha. Acho um lugar legal de levar pessoas de fora, bem típico e aconchegante.",31,18,9,4,True,True
"Ótimo lugar, todo aniversário estou lá para festejar, vale a pena destacar o atendimento e o talharim à carbonara, só não tem estacionamento.",0,3,0,4,True,True
Ótima! Sabores diferenciados com ótimo atendimento. Indico este local!,0,3,0,5,False,True
"As massas são boas, mas eu esperava muito mais pelo altíssimo preço cobrado (conta R$162,00 para duas pessoas SEM vinho  começo 2011). Atendimento terrível! Garçom impaciente e grosso desde o começo e praticamente nos enxotou para colocar outras pessoas na mesa. Eu não consigo entender a popularidade do Lelis, tendo em vista que há muitos outros restaurantes melhores e mais baratos em Curitiba.",0,1,0,1,False,True
"é muito bom e saudavel, tudo fresquinho e uma otima higiene!!",0,4,0,5,True,True
"É lamentável que um restaurante tão tradicional tenha um atendimento tão ruim. Espero que mais ninguém tenha que passar pelo que passamos. NÃO RECOMENDO este restaurante. 
Aperitivos servidos sem que tivessemos pedido, (tivemos que pedir para 3 garçons diferentes para a retirada) mais de 1 hora para vir o pedido, que veio errado (pedimos 2 pizzas 1 com valor de 38 e uma com valor de 32, quando chegou vieram duas meio a meio e nos cobraram 38 reais cada), até a conta, demorou 25 minutos para vir, quando reclamamos da demora ouvimos do garçom ""E eu é que tenho que resolver essa porra"". Nos recusamos a pagar o 10%, o caixa (um senhor muito mal educado) disse que não tinha problema, quando passei o cartão, o valor tinha sido cobrado, quando questionamos, a devolução do dinheiro ocorreu aos risos.
Não volto mais lá e não recomendo para ninguém.",0,1,0,1,False,True
As filas na verdade são  um sinal de que o restaurante  e excelente.  Aliás da pra vc pedir chopp e aperitivos enquanto  espera então  não fica tão  sacal a espera.,1,5,0,5,True,True
"Eu curto o The Sub's, mas uma vez passei mal deois de comer uma batata recheada com requeijão. Desde então, vou muito pouco lá e sempre estou com o pé atrás. Felizmente, não aconteceu de novo.",3,10,1,3,True,True
"Muita coisa no menu.
Muita coisa nas paredes.
Muitas luzes.
Peça comida do menu de promoção.
Tudo muito gostoso!",15,25,57,5,True,True
"Tudo lá é bom, mas sempre peço as batatas recheadas. Vou lá desde criança com meu pai e amo o ambiente, a decoração e a localização.",14,22,7,5,True,True
"Todos os cupcakes são maravilhosos!! Fora que o lugar é super fofo e os atendentes uns amores! Valor super bom, na faixa.",37,40,19,5,True,True
